Losses,Train Sharpe Ratios,Train Annualized Returns,Test Sharpe Ratios,Test Annualized Returns
0.002570719923824072,-0.06286457,0.15485807399234042,-0.13477674,
0.00026769901160150766,-0.13353759,0.08524718196794145,-0.18490691,
0.0006194988382048905,-0.17762022,,-0.20646906,
0.141304612159729,-0.019170906,,-0.065044925,
0.2766764461994171,0.020435007,0.31080848387768256,-0.03928543,
0.005588340573012829,-0.02550084,0.18566274930473492,-0.091972314,
0.0038806861266493797,-0.123912655,0.06715206819178143,-0.17137448,
0.00045307655818760395,-0.42598543,-0.021519406851549072,-0.46554068,-0.5749843683434321
0.0022857857402414083,-0.11876654,,-0.16350146,
6.641494837822393e-05,-0.65980023,0.04700085399427256,-0.7366203,-0.07990568605093318
5.0952912715729326e-05,-0.9224907,-0.05594546710943615,-0.91685873,-0.1230867029640833
2.478536998751224e-06,-1.556009,0.011745491900985838,-1.4960566,-0.028102351425253858
1.7220270819962025e-05,-1.7371304,-0.0004093189566555244,-1.6557739,-0.020514853693288315
1.9350407001184067e-06,-1.6504956,-0.02646810953080425,-1.5763818,-0.053237799863570356
2.5403573090443388e-05,-1.471201,0.033527764245276925,-1.453388,-0.009901988869019385
4.188409548078198e-06,-1.8525442,-0.010038988786674974,-1.7341385,-0.05528390870825062
5.631814019579906e-06,-1.5461537,0.030044902968538567,-1.5182253,-0.010020692746086524
6.720019882777706e-07,-2.4489155,0.004755299967632132,-2.2017498,-0.021702721557792626
2.343794449188863e-06,-2.4221897,0.013341519782928302,-2.2119436,-0.009949677636318932
1.650081003390369e-06,-2.488991,0.0037379803613348805,-2.2386303,-0.02113315879882227
1.76185440068366e-05,-1.8459182,0.02129154576204284,-1.7883055,-0.0063008008141525185
2.3866988385634613e-07,-2.5765784,0.003577289829331809,-2.332366,-0.017944135262841443
1.2203887536088587e-06,-2.6551387,0.005265296834171984,-2.416468,-0.011598780077178072
3.3265159800066613e-06,-2.3055387,-0.004598568336185882,-2.1196086,-0.03407325399808758
3.229496087442385e-06,-2.600677,-0.004597871441512691,-2.3413675,-0.023905296957480004
8.486639671900775e-06,-2.8427422,-0.0026038169097732933,-2.5608294,-0.015213348115308278
7.027692390693119e-06,-2.2997844,-0.008689376674211768,-2.1566093,-0.039094201047368715
5.390841124608414e-06,-2.9718726,0.009706100663863682,-2.696555,-0.008570161868886927
3.466480166025576e-06,-2.1223297,-0.017091226411940608,-2.0215318,-0.04442935781672064
4.192205324216047e-06,-2.7613397,0.012343758048396936,-2.6051939,0.003532583031463643
2.854674221453024e-06,-3.067708,0.011109070741949445,-2.8478317,-0.011766827136688418
