Losses,Train Sharpe Ratios,Train Annualized Returns,Test Sharpe Ratios,Test Annualized Returns
0.004506161902099848,-0.037880383,0.18120328685481701,-0.10963295,
0.00045985192991793156,-0.20456347,0.09503956987956919,-0.26548052,-0.4041472467546521
4.598595478455536e-05,-0.69741815,0.056295946964756816,-0.77001214,-0.08864889008389376
1.322735352005111e-05,-1.1618742,-0.04322434323590019,-1.1414129,-0.0853031667306845
8.420971425948665e-06,-1.8659656,0.012582351024195804,-1.9108373,-0.05167674262061117
1.1800595530075952e-05,-1.6132351,-0.00017049256606860297,-1.6440705,-0.048147708207300965
1.3693752407561988e-05,-1.4971298,0.03562318256930297,-1.5612485,-0.04217453959818196
3.453337194514461e-05,-0.8556422,0.03784878541820147,-0.9133657,-0.0803367368933865
4.775874003826175e-06,-2.4504933,0.02397268017841414,-2.4935553,-0.02234530395418599
2.4742646473896457e-06,-3.6414578,-0.011897406771494867,-3.6674478,-0.025153430550221456
1.9882858396158554e-05,-1.2111002,0.029430069592973673,-1.2627025,-0.039740814731914376
1.660475754761137e-05,-1.0371525,0.020788061899655874,-1.0918523,-0.07871865317593807
7.0905407483223826e-06,-2.0427349,0.024742586139080203,-2.0985708,-0.025570070831507752
1.1511953744047787e-05,-1.5138081,0.029305802305200412,-1.5689913,-0.033270559194565896
1.3963517631054856e-05,-1.3348037,-0.01101621158357513,-1.3671392,-0.05739681271473418
1.323823380516842e-05,-1.4879738,0.015714431812187346,-1.5483336,-0.05480298197005673
4.765632638736861e-06,-2.5496278,-0.013095638558485834,-2.6074917,-0.046023902808348116
8.258092748292256e-06,-1.5564405,-0.004917044027060058,-1.6163678,-0.07160453797316224
7.077745976857841e-06,-1.9268192,-0.004688170189778629,-1.9893905,-0.0565855889725998
2.688937274797354e-05,-1.0213246,0.02356587204543925,-1.0776225,-0.07843593306504959
9.636105460231192e-06,-1.6374636,0.03246294889123624,-1.7075497,-0.03932821368522299
1.0860634574783035e-05,-1.7459037,0.02634152105081511,-1.7988595,-0.028262145090796942
9.605133527657017e-06,-1.6972592,-0.015353992490870993,-1.7462237,-0.06253388075344246
3.038195188764803e-07,-5.0851192,-0.008204184641849466,-5.1073437,-0.016624772707954483
1.4830828149570152e-05,-1.9256414,-0.009084073989356845,-1.9538523,-0.03793920514156135
3.210556087651639e-07,-2.913336,0.014993731774491925,-2.966833,-0.016410401469030944
1.3501629609891097e-06,-15.676733,0.004612047417251519,-15.171601,-0.0031267461591706347
3.641113153207698e-06,-1.698905,-0.018895367529802587,-1.7492528,-0.07090594031471242
1.7452847487220424e-06,-3.059235,0.008004130029811707,-3.1146204,-0.027245572886547165
4.863701178692281e-06,-2.3120902,0.009161919269396801,-2.375472,-0.04128946510849363
1.6826974160721875e-06,-3.8508675,-0.006143957279674095,-3.881092,-0.028636955621693994
1.8442317468725378e-06,-3.9200628,0.0017621567982648578,-3.9647658,-0.021209053977416903
6.458927259700431e-07,-4.730565,-0.006097219263762721,-4.7393103,-0.01593350006343741
1.164999048341997e-05,-1.4421533,-0.03097431430105768,-1.4822093,-0.08111526298339655
1.3703554941457696e-05,-1.37511,0.0059767566303430275,-1.4229274,-0.06093733400956358
9.372737622470595e-06,-1.8025883,-0.02356283907291523,-1.8464737,-0.0656349644559272
1.3780749213765375e-05,-2.2557895,0.02448183328193454,-2.3223755,-0.02749841052532509
2.169997515011346e-06,-4.0746555,0.014740852936885318,-4.1306157,-0.014990304506253493
1.4159720194584224e-05,-1.5587715,-0.006602091721014447,-1.6144819,-0.07055811099321097
1.1880183592438698e-05,-2.0214958,0.020821526737585305,-2.0770926,-0.029139735822737878
7.467137493222253e-06,-2.0772974,-0.0200165562622725,-2.1210368,-0.055293861807251266
1.3786469935439527e-05,-1.4184692,-0.02361899541988144,-1.4682144,-0.08528843201277214
9.588018656359054e-06,-2.1708171,0.011027297120625779,-2.2245464,-0.03622352774054893
7.35233129489643e-07,-4.4911466,0.007570734005896362,-4.541973,-0.011736504751468257
3.085101752731134e-06,-3.7286294,-0.003795684661351606,-3.7939522,-0.027785850727045647
4.819882633455563e-06,-2.4733152,0.003671150041834048,-2.5204587,-0.03275115569052878
1.193342768601724e-06,-9.163282,-0.0012089231035452563,-9.297063,-0.011247805946438816
2.0420948203536682e-05,-1.4078435,-0.0014280741356672566,-1.4688989,-0.08011065216791491
6.460826398324571e-07,-3.2157795,0.01634964747589951,-3.271203,-0.01783799144349474
1.54349180547797e-07,-4.3780727,0.012822683446767291,-4.418073,-0.01171596057696056
7.162328188314859e-07,-3.8910174,-0.008573514090582601,-3.9651148,-0.028942240511864892
6.1092764553905e-06,-1.5503826,0.021603341601264647,-1.6083829,-0.046265145480429926
6.580724402738269e-06,-4.355752,-0.0004075520382257336,-4.3960376,-0.01693331607958004
6.316323560895398e-05,-0.6027374,-0.021727313859558173,-0.6543721,-0.21437131303540446
1.2801619959645905e-05,-1.5210013,0.016223598844663956,-1.5846276,-0.05212915714838817
3.0995979614090174e-05,-0.68171793,0.037863579509272105,-0.69803435,-0.06687240126969363
