Losses,Train Sharpe Ratios,Train Annualized Returns,Test Sharpe Ratios,Test Annualized Returns
0.002209567464888096,-0.16608761,,-0.1907287,
0.26019176840782166,-0.028927684,,-0.06674811,
0.16116070747375488,0.003650262,0.2478062270528456,-0.05321876,
0.00951559841632843,-0.05356393,,-0.10816286,
0.018393466249108315,-0.051767197,,-0.0759313,
0.004693500231951475,-0.06420332,0.11761941964486611,-0.12086647,
0.004046599846333265,-0.11682976,,-0.15422569,
0.00173072493635118,-0.13557164,,-0.19068177,
0.00020657366258092225,-0.30526328,0.09991381855953496,-0.35414177,-0.06539727379071936
0.0012754852650687099,-0.13202824,0.13546504790803882,-0.1911616,-0.2563412116423248
4.7174675273709e-05,-0.7479774,-0.001014005030589793,-0.7964106,-0.22933309927833156
0.001234931987710297,-0.20069477,,-0.2544261,
0.0008631152450107038,-0.15344901,0.12817802938824996,-0.21450172,-0.2500575604233213
0.0008995096432045102,-0.13210152,0.13433113845290467,-0.19540417,-0.3519258968230077
0.0003222959931008518,-0.29454896,,-0.35417196,
0.00018397124949842691,-0.2523151,0.106067142416437,-0.30826223,-0.10797066874652006
0.0009912987006828189,-0.11297736,0.1403167782854957,-0.17888424,-0.5918913709895824
0.0008320064516738057,-0.1744056,,-0.22578369,
0.002482848707586527,-0.11617631,,-0.16416751,
3.083427145611495e-05,-0.8365,-0.14452449755097474,-0.9029673,-0.28439387831408025
0.00024771090829744935,-0.315939,0.09400674801476328,-0.37685016,-0.11890001210153223
0.00016159223741851747,-0.38211638,0.08561291895770129,-0.4414689,-0.08956186409040845
2.2051546693546697e-05,-0.8056379,0.05747861700282875,-0.8514192,-0.012406570653734295
0.00022058014292269945,-0.2881691,0.09747325056941047,-0.35241538,-0.1569635365732489
6.606228271266446e-05,-0.5861907,0.06847106135812742,-0.63970035,-0.03841969927271749
0.0008297106251120567,-0.1281332,0.13336934251398058,-0.19683032,-0.6707637020405521
0.0012693543685600162,-0.097336665,0.1456066675811536,-0.16666643,
0.0002113013033522293,-0.38995203,0.08498346964469938,-0.45083943,-0.09345399574474045
7.02699544490315e-05,-0.5581449,,-0.61450833,-0.4168230132265909
0.00011488917516544461,-0.4655267,0.07529423619442865,-0.5191896,-0.05658086998608347
0.0006107791559770703,-0.1735174,0.11967001323241155,-0.24028555,-0.33516876192121703
1.7705930076772347e-05,-0.83299536,0.04950339221313205,-0.88698494,-0.04595441765684505
8.19233446236467e-06,-1.6898835,0.02325837472640102,-1.7248956,-0.03607712790444895
0.0005725430091843009,-0.22599562,,-0.2724079,
8.740650082472712e-05,-0.48058793,,-0.5339728,-0.5164156732435651
3.294337875558995e-05,-1.4651004,-0.04309833453580325,-1.5253472,-0.15024709960319238
1.2392027201713063e-05,-1.2819613,0.038575379312707714,-1.3155632,-0.0027806343731929806
0.00021556715364567935,-0.3424018,,-0.39507174,
3.0852932013658574e-06,-2.8382657,0.0010936609647291817,-2.8006873,-0.05393448681243529
0.0005443814443424344,-0.2648973,,-0.3144086,
5.7443448895355687e-05,-0.8432104,0.05230173631046431,-0.8898902,-0.01894714246649354
0.0006987635279074311,-0.15354188,0.12448349750386156,-0.2216529,-0.4555637787825383
1.566878563608043e-05,-1.302269,0.03582990258481944,-1.3348622,-0.00973346319586188
0.0005534626543521881,-0.22573599,,-0.27242464,
3.3866406738525257e-05,-0.93468964,-0.06936291059483968,-0.97818094,-0.15892319296473945
0.0003806615131907165,-0.22766997,0.10758492449300472,-0.29464355,-0.2403608812248238
7.160780660342425e-05,-0.63763005,0.06428100882138477,-0.6933782,-0.04568295067059891
7.88331963121891e-05,-0.52677345,0.07243237436511962,-0.58697665,-0.06722212550166562
1.021572643367108e-05,-0.94462425,0.045887422047854454,-0.9864777,-0.01774744170392617
4.691034700954333e-05,-0.5902134,0.0681837271015342,-0.6480783,-0.053772190935581166
2.689665780053474e-05,-0.6775941,0.063298311326212,-0.7317891,-0.038488679202877574
0.00046186670078895986,-0.18981199,0.11561030783277637,-0.25760445,-0.3182388514972442
8.785721547610592e-06,-1.6809008,0.03388513419122696,-1.69014,0.002483282679008436
0.00023581911227665842,-0.31643647,,-0.36473337,
8.313608122989535e-05,-0.48882386,,-0.54193,-0.4736413094326001
0.00035617122193798423,-0.282252,,-0.33152917,
2.909205068135634e-05,-0.8251026,-0.10428667747349263,-0.8706122,-0.18724111030875623
0.00027961505111306906,-0.33041975,,-0.3721077,
1.4240014024835546e-05,-2.1173863,0.001478802427534287,-2.1405945,-0.05190289422738392
0.00012226424587424845,-0.571062,,-0.6268175,-0.3699710172849746
4.2878935346379876e-05,-0.7129858,0.060845277132667075,-0.76966923,-0.04090987456159911
1.1105542796485679e-07,-2.4533198,0.0014469015924003514,-2.4690394,-0.04413821692145958
5.456399958347902e-05,-1.3499166,-0.02101006386076565,-1.4053136,-0.11522117541813759
1.6478994439239614e-05,-0.75471383,0.04481716484190268,-0.81609786,-0.08715526713345023
