Losses,Train Sharpe Ratios,Train Annualized Returns,Test Sharpe Ratios,Test Annualized Returns
0.003715488128364086,-0.043626685,0.17478132002475832,-0.1140667,
0.288351446390152,-0.021056324,,-0.053124543,
1.1832354068756104,0.0048991945,0.2827812876617839,-0.055472445,
0.2966700792312622,0.02611395,0.33181997583445333,-0.04263937,
0.0942632332444191,-0.0067979074,0.18869352792428762,-0.06675777,
0.06199393793940544,0.018953023,0.27816070488716416,-0.056806244,
0.011103931814432144,-0.017036406,0.19559866035153295,-0.0620553,
0.009828697890043259,-0.06431416,,-0.107075356,
0.0032205337192863226,-0.047321294,0.17390921452992858,-0.119234756,
0.0001114001206588,-0.38586268,0.0699375030965872,-0.45564044,-0.21046716967605983
0.0006412907387129962,-0.1884245,-0.09939220307427665,-0.23995888,
0.00024110989761538804,-0.4823654,0.013499495181012122,-0.54987454,-0.2480507590271982
1.076061471394496e-05,-1.078842,0.0005912713772346923,-1.0950266,-0.07161160959600243
3.0151219107210636e-05,-0.65384203,0.03868694933230277,-0.69978994,-0.14206982843924687
2.563001908129081e-05,-0.96722835,0.04564212891257613,-1.014184,-0.08474328647650231
2.8673566703218967e-06,-1.4178549,0.023252765525991093,-1.5040048,-0.06125990468413711
4.211564373690635e-05,-0.8447358,-0.0413430191439349,-0.88536125,-0.11195366881695612
6.0984737501712516e-05,-0.5580289,0.024310078336800656,-0.6357517,-0.217949889784941
8.120137499645352e-05,-0.6027192,-0.03758413602915889,-0.64982015,-0.17274680527984732
0.00034706125734373927,-0.31739366,-0.029794852641857106,-0.35016862,-0.3280340698162607
0.00011842548701679334,-0.44672027,0.0341208165662541,-0.51924324,-0.27475201030145513
7.301446021301672e-05,-0.5494864,0.06469607905045249,-0.6122313,-0.13195387450942986
7.674668449908495e-05,-0.38993588,-0.07308640644505171,-0.4148332,-0.2288152057794095
7.652104250155389e-05,-0.5563246,0.06942332465156897,-0.6261847,-0.1340015271863454
4.15499453083612e-05,-0.8153809,-0.050419808392508814,-0.8232489,-0.08602084302261259
7.445915980497375e-05,-0.7041534,0.06393616484705689,-0.78439003,-0.12049128388478325
0.00017684599151834846,-0.4108059,,-0.45162213,-0.3570360058507951
9.066404163604602e-05,-0.50570095,0.07755998257894392,-0.59387654,-0.17864129079928226
0.00021712208399549127,-0.34856036,,-0.39006096,-0.4636808051734205
0.0002513241779524833,-0.25080302,0.0978780348058006,-0.3151737,-0.2534420828966104
0.00028927746461704373,-0.33764237,-0.0932023539866863,-0.3837348,-0.47607464359298457
0.00039846927393227816,-0.24312277,0.04579875616089102,-0.29322004,-0.5530495894472669
8.695282303960994e-05,-0.4553677,0.06979443140947383,-0.5291987,-0.1598369947029964
0.00010696076788008213,-0.38761768,0.08577399756020476,-0.46776098,-0.21040297670051122
7.370417733909562e-05,-0.5512459,,-0.5725385,-0.18563490568178798
0.00028658489463850856,-0.30480915,0.07964116575558466,-0.36602402,-0.21509531237543422
5.755652819061652e-05,-1.1786218,0.04552319518610326,-1.2444152,-0.07262741921209648
2.249829049105756e-05,-0.9469909,-0.0010432736176033686,-0.9738099,-0.08859814799774712
4.303228706703521e-05,-1.1303445,-0.014517909671780349,-1.1947778,-0.08262988686452144
0.00015617547614965588,-0.42137107,,-0.4633803,-0.32610668918480656
7.377348083537072e-06,-1.5397961,-0.02790368951963973,-1.5839785,-0.06163760607464619
1.0721651051426306e-05,-0.9064235,0.03859312577333651,-0.9558716,-0.079264237479585
3.6501826343737775e-06,-1.2789471,0.006010705124581905,-1.3766637,-0.08908163365457944
2.979232340294402e-05,-0.8611803,-0.025236016331887545,-0.9119158,-0.11683827591783225
2.9178372642491013e-05,-1.046081,-0.021740939429326533,-1.0982394,-0.09162805274440933
3.383889634278603e-05,-0.7298895,-0.008160177240216004,-0.79609996,-0.1741519266775281
0.00010623336856951937,-0.5915955,-0.026560456424787993,-0.6472469,-0.21836821074444057
1.3974299690744374e-05,-1.4558856,-0.019376399292400648,-1.5068475,-0.06410286356205364
8.856223576003686e-05,-0.3918544,0.0839612370707623,-0.4698656,-0.19668014532373623
7.057163747958839e-05,-0.505083,0.06389467016871819,-0.5636303,-0.11236462649538836
3.1732895877212286e-05,-0.8097441,0.02761375662314758,-0.85523486,-0.09418281690418429
7.641102456545923e-06,-2.9331481,-0.0030824623942897755,-2.9942267,-0.023335362711285668
8.970939961727709e-05,-0.59140784,0.0602523423231216,-0.6517578,-0.09390311705773868
0.0005394478794187307,-0.21714993,,-0.2651036,
1.3045046216575429e-05,-1.5093725,0.02059911634544198,-1.6320548,-0.06576306322022929
7.13928893674165e-05,-0.51414657,0.05452821987765488,-0.5697373,-0.12310487671965009
0.00015663263911847025,-0.3681363,0.07158222270989101,-0.42538828,-0.16054208020806804
0.0007108994759619236,-0.20555416,,-0.25000417,
0.00035120893153361976,-0.23592648,0.055274630971115624,-0.28733802,-0.5049731651648136
2.772122206806671e-05,-0.7206631,0.04754768823990796,-0.77554387,-0.06966060104322369
2.0928937374264933e-05,-1.2917899,-0.011601615666113063,-1.2926812,-0.043016843720790954
0.00025163457030430436,-0.30881134,,-0.35299236,
0.00029834595625288785,-0.23549843,0.10275939284034119,-0.30579776,-0.30204834742269604
8.571037324145436e-05,-0.843484,-0.05779388624363935,-0.87908685,-0.15745711179523458
2.298959589097649e-05,-1.4514524,0.03302515278738061,-1.5407555,-0.03541805227214234
0.00011388890561647713,-0.51975554,,-0.56246257,-0.3070781151970593
6.748095620423555e-05,-0.56931627,0.059681083881200525,-0.6279674,-0.08036116720498321
0.0003261879028286785,-0.25903097,0.09191608084557523,-0.317406,-0.19815975734532254
5.1572958909673616e-05,-0.6297536,-0.07825664257516152,-0.6738798,-0.23468569586302757
1.7218040738953277e-05,-1.4204462,-0.005954918364025397,-1.423923,-0.03343301606793658
2.2868995074531995e-05,-0.98323894,0.036501249805837466,-1.0367523,-0.04166326880399562
0.00014715241559315473,-0.36871728,0.08395081009570093,-0.4437999,-0.18721832804441751
5.8133533457294106e-05,-0.60913265,0.06300919457796827,-0.69036263,-0.11234736437085913
1.7483151168562472e-05,-0.6195704,0.06299369462625282,-0.6999592,-0.10856906622057272
2.3066255380399525e-05,-0.8105341,0.052708520026942596,-0.89831156,-0.08298260263459634
3.932882918888936e-06,-2.261471,0.009002288672070868,-2.3815992,-0.06315366985086113
0.00012385455192998052,-0.46880454,0.02576714915501177,-0.5429978,-0.3487684573291132
0.0006222047959454358,-0.16443002,0.11269393927756433,-0.22384827,-0.36858934726431836
9.030994260683656e-05,-0.48682415,0.04729104925125793,-0.53787076,-0.12498557992835935
3.30589828081429e-05,-0.97280324,0.03247851956086323,-1.0239323,-0.04233340752295223
0.0002505203301552683,-0.3191335,-0.021566252037691136,-0.3773005,
0.0002206125936936587,-0.31740412,-0.022051080231926257,-0.3753086,
0.0001406146475346759,-0.3912316,0.07283675296197556,-0.44809178,-0.11767916289737623
1.0469319022377022e-05,-0.96516716,-0.04730692595237884,-0.9955811,-0.12661065061798515
0.0002637155703268945,-0.23832317,0.09502431287864721,-0.29526728,-0.21177565641411478
3.786787056014873e-05,-0.7233475,0.04013389386468047,-0.78146785,-0.07559073611355072
0.0007577418000437319,-0.1886754,,-0.23211883,
0.00027449586195871234,-0.26253468,0.09081727723243227,-0.3207259,-0.21056715955897587
0.0010465376544743776,-0.11592959,0.12906152458230302,-0.1748962,-0.8674116980129052
0.005428467411547899,-0.08326102,,-0.12638475,
0.0014486052095890045,-0.09575747,0.14433447631076923,-0.16657533,
1.3473447324940935e-05,-1.2161742,-0.03922233316998025,-1.2424611,-0.07824307929526575
0.0008558212430216372,-0.14337125,0.11815845489144605,-0.20180745,-0.4698178836735176
0.0008311816491186619,-0.14586307,0.11798109477656649,-0.20390378,-0.42787974066874934
5.076040542917326e-05,-0.76342356,0.027538960679426072,-0.81754404,-0.11252850314183194
6.888653297210112e-05,-0.5187825,-0.04005913037928022,-0.5675411,-0.25206483121010725
0.00021060214203316718,-0.3500632,,-0.3949641,-0.8331532709861129
7.807586371200159e-05,-0.61486185,-0.036966519743891424,-0.66270566,-0.19946167716773255
0.00014074085629545152,-0.4925153,-0.06409540888738174,-0.5351996,-0.25180296195043306
7.854917930671945e-05,-0.57172215,-0.029127898646405193,-0.62267905,-0.22573824823023347
0.00020688891527242959,-0.35875076,,-0.4041726,-0.6557855387935296
3.275882045272738e-05,-0.9371043,-0.010202930414346723,-0.9955568,-0.12668487141641305
8.416199125349522e-05,-0.45814916,0.06233547719809085,-0.5175666,-0.13984885926165924
3.733394623850472e-05,-0.8014026,0.035848023200023116,-0.8542085,-0.0646375111042502
