Losses,Train Sharpe Ratios,Train Annualized Returns,Test Sharpe Ratios,Test Annualized Returns
0.008007479831576347,-0.017855987,0.20189991398178564,-0.090230756,
3.831684443866834e-05,-0.69576687,0.031255881769275184,-0.76383066,-0.16737930467109874
1.7537104213261046e-05,-1.1295131,-0.03819261714959432,-1.1515651,-0.0692292690290478
7.002585334703326e-05,-0.5877732,0.0410837579577219,-0.6477175,-0.13868245008614222
9.112933912547305e-05,-0.6149583,-0.03083221587008278,-0.6646057,-0.2096769894989049
6.216898782440694e-06,-2.1092412,-0.009898888624894742,-2.0864499,-0.025674116530576496
4.928863745590206e-06,-2.8199592,-0.003937836786680693,-2.890915,-0.03918262313807741
8.935677215049509e-06,-1.5114517,0.031186655933622687,-1.5723307,-0.0354169145951817
2.802062510909309e-07,-5.1713467,-0.004885494842009841,-5.227627,-0.021309044143159594
7.784418812661897e-06,-1.8683234,-0.022504227149276024,-1.9042674,-0.05500945750008934
4.650293249142123e-06,-2.3379931,0.00840527458113094,-2.4013746,-0.03963508754333023
5.015931492380332e-06,-2.4764364,-0.008674832877782701,-2.5049357,-0.02882063675959179
9.410569873580243e-06,-1.896701,0.028108009063321227,-1.9678848,-0.03319656042140351
3.8562752706639e-06,-2.4087973,-0.010839232290659195,-2.4565523,-0.04544588517203574
3.5395346458244603e-06,-2.9779677,0.01790760917494083,-3.0413275,-0.018320346913769936
2.7320445951772854e-05,-0.9903431,-0.028398832220714598,-1.0351565,-0.11642583897890602
2.1074023607070558e-05,-0.98402536,0.04533373175413091,-1.0558268,-0.06709487455550267
2.1418750293378253e-06,-4.966825,-0.0044174478973828535,-4.9956617,-0.013974432069997045
3.524748080963036e-06,-2.9787605,-0.00990050970129741,-3.0289078,-0.03831938855440664
6.603167093999218e-06,-2.0411181,0.013140206513654773,-2.0998473,-0.037589877675131
5.998413143970538e-06,-1.9276474,-0.01939170117666611,-1.9761147,-0.06349081716446936
1.4021928109286819e-05,-1.3135946,0.03753189837449589,-1.3860826,-0.04952479552864619
6.014232440065825e-06,-2.0847714,-0.015876530458379556,-2.1338203,-0.057162992015486136
1.0095760444528423e-05,-1.4752544,-0.028968656538775783,-1.5214612,-0.08459425042733582
1.2483828868425917e-05,-1.9314146,0.0008712536512178737,-1.9765724,-0.04179952112269014
3.4671816706577374e-07,-2.4522157,0.01799359598247885,-2.5098207,-0.022002472887548086
2.7219434741709847e-06,-2.7448158,0.005964584589703614,-2.799369,-0.029132963983832694
1.292149863729719e-05,-2.1848729,0.02401129560007953,-2.2546878,-0.029138737917890123
1.850739681685809e-05,-0.9648329,-0.024070990192407438,-1.0083145,-0.11256007656332612
1.3926236533734482e-05,-1.4315076,-0.030863171622167562,-1.4766223,-0.08656283523380826
4.6166524043655954e-06,-2.3075898,0.024083323350495123,-2.3793075,-0.027524704543784417
1.1774541235354263e-05,-1.5899457,0.030785640221741017,-1.6558204,-0.036008891425531986
3.4353365663264412e-06,-3.3475182,0.017271391850208317,-3.4192626,-0.01931630188727329
7.74570980865974e-06,-1.8142779,0.006255603914165908,-1.8781568,-0.05789929848039743
1.459965278627351e-05,-1.3146839,-0.035516729107449296,-1.3575399,-0.09258899060306369
6.679604666715022e-06,-2.6306643,-0.011807983522342913,-2.6805127,-0.044228622987715016
1.0567464414634742e-06,-1.3316224,0.020893301529161024,-1.385641,-0.04987508969995902
1.2008115390926832e-06,-4.418192,0.0066984058307466565,-4.476242,-0.015969620590436273
2.2694487142871367e-06,-3.4086607,0.003856654115949487,-3.462053,-0.023455059540175238
6.650725936196977e-06,-3.929368,0.010581507362354081,-3.990492,-0.016424664113913745
3.186464937243727e-06,-3.6700249,-0.010027267221643488,-3.7200167,-0.03200283579118901
2.8865858894278063e-06,-3.2613888,-0.004305559315574081,-3.314241,-0.0319982977111396
5.115731482874253e-07,-8.398933,-0.004344520599003698,-8.452763,-0.013179059763026246
5.169416681383154e-07,-3.5249233,0.000661996685785482,-3.5893118,-0.030506172186207325
1.6698575109330704e-06,-4.8995037,0.00894686001182432,-4.9531155,-0.010261846870883828
3.780842007472529e-06,-2.783657,0.010544874345615796,-2.8434176,-0.026971039792356377
2.665093461473589e-06,-2.3158355,0.01868403723241574,-2.3727531,-0.023073839867337687
9.861625585472211e-06,-2.4583566,0.007889250899410172,-2.5220106,-0.03786145697149235
1.0115663826582022e-05,-3.6032546,0.0051013752518334066,-3.659415,-0.02196741898523802
3.9327801459876355e-07,-54.896584,-0.0005988657901480066,-54.952,-0.0014211976914214608
5.987958502373658e-06,-1.7373129,-0.019607123264825388,-1.7857717,-0.06955688114850622
6.365915851347381e-06,-1.8923247,-0.009906087356701843,-1.9229158,-0.038992573724205615
5.601715201919433e-06,-3.3020627,-0.011838463772164687,-3.3447225,-0.0328796897539394
1.718579551379662e-05,-1.0938435,-0.0056227678060699615,-1.1496891,-0.10640110973796524
