Losses,Train Sharpe Ratios,Train Annualized Returns,Test Sharpe Ratios,Test Annualized Returns
0.0005450503085739911,-0.19964841,0.0634068254482425,-0.26008832,
0.00010059433407150209,-0.4427644,0.07553727804382615,-0.515405,-0.15689960880106346
5.444883572636172e-05,-0.71999943,-0.10320392397918965,-0.755119,-0.16417772156503052
1.5739418813609518e-05,-1.2947352,0.02242723950569503,-1.3462132,-0.046104644393342165
8.069991054071579e-06,-2.0267012,-0.0007364595697292309,-2.0867684,-0.054610615002159246
5.733569196308963e-06,-2.1869547,-0.007570675196795551,-2.2192886,-0.033979815159174365
1.726069240248762e-05,-2.7986379,0.017441037273818516,-2.8555295,-0.017189063118732806
8.349752533831634e-06,-1.9364685,-0.02063547219551176,-1.9836026,-0.06293231061882654
2.3964255433384096e-06,-4.162614,0.014241892927957522,-4.234155,-0.015479804498601313
1.097144831874175e-06,-3.937813,0.008153591003836613,-3.9914691,-0.01559493922819033
2.5570625439286232e-05,-1.1009749,0.042264563219661655,-1.1733518,-0.059961707262989994
5.604330453934381e-06,-3.920431,-0.004989984667542635,-3.9682662,-0.025260664013103673
6.345056135614868e-06,-2.1749148,0.023020227546252547,-2.2370574,-0.02450753002558037
3.4830782169592567e-07,-8.607883,-0.0020364619825992136,-8.643275,-0.008288230980275868
1.2472180969780311e-05,-1.3489232,-0.0127460105980719,-1.3969398,-0.08032108958175899
1.6460409824503586e-05,-1.3233584,0.014884807608137152,-1.385134,-0.07034837846051867
6.526335255330196e-06,-1.8576008,0.02854557435285021,-1.9286057,-0.03377699456907557
1.5528015637755743e-06,-3.4945362,-0.0034741536525884076,-3.5494244,-0.030115947123496745
5.289056730362063e-07,-10.254083,0.00041747565332328485,-10.30852,-0.007656510598936572
4.292720859666588e-06,-2.4605448,0.016420132259823417,-2.5211847,-0.025953254721261754
4.4894963480146544e-07,-5.2098436,-0.002135540659301216,-5.26821,-0.020080742693831866
1.7685845250525745e-06,-4.445387,0.013757150577162314,-4.5175037,-0.014399409605866498
3.8727243918401655e-06,-3.0737507,-0.000335212252895678,-3.1357918,-0.03531133826403776
1.5040063772175927e-06,-5.447763,0.00145296447659371,-5.5167284,-0.01909221696093244
1.7549067479194491e-06,-4.231832,0.011848283788624014,-4.2894297,-0.011934876055755828
9.36785181693267e-06,-3.7466717,0.007966040877356084,-3.807072,-0.019965068511061723
1.1995799468422774e-05,-2.5224001,-0.009295052794473957,-2.5690632,-0.04155553327160877
3.4619399684743257e-06,-2.8458002,0.0030029819368417865,-2.8961637,-0.028255997818980916
3.1193492304737447e-06,-2.2759326,-0.017307896037539794,-2.3230655,-0.05265777710722008
7.051516604406061e-06,-2.0380292,-0.00470253365601403,-2.0928912,-0.05355747616424733
4.3426844058558345e-06,-2.6659381,-0.002840058470618967,-2.7232387,-0.04064464044324834
1.6229378161369823e-06,-5.357355,0.01141351904623611,-5.4291143,-0.0120393555546493
6.441908908527694e-07,-5.3528204,-0.0034845018710458753,-5.403426,-0.018490683327042734
5.850268735230202e-06,-2.0293133,-0.020384382521794864,-2.0653048,-0.0502784970193233
1.008130311674904e-05,-1.5837258,0.017037611434693956,-1.642516,-0.04850460379196109
1.2851602377850213e-06,-2.9061468,-0.0059739721145389835,-2.938151,-0.02514816331401193
3.874878530041315e-06,-2.073274,0.02265374248548402,-2.1362338,-0.028180092747523422
6.237550223886501e-06,-2.129225,0.024693935764309005,-2.199457,-0.030035637526203973
6.288953045441303e-06,-2.7291584,-0.013267364123033976,-2.7788434,-0.04391776039757134
5.137110747455154e-06,-7.9095874,0.0032169549137543996,-7.971671,-0.009685823053152243
5.091569164505927e-06,-2.2543676,-0.017301456237425517,-2.301962,-0.053433265817269926
1.2235918802616652e-05,-1.5048096,-0.01901616995237254,-1.5515019,-0.07610676612282596
8.334131962328684e-07,-14.4767065,0.0034249584307808334,-14.534122,-0.0036637830908586855
4.716619514510967e-06,-2.3184853,0.021811114787365637,-2.3850973,-0.026404683838600063
2.1941827981208917e-06,-4.9003515,0.0037026599560137097,-4.967567,-0.019241437517749982
1.3093833786115283e-06,-5.2029595,-0.0016165717913404487,-5.243744,-0.014594187031823358
1.0638042624577793e-07,-9.383274,0.005731353330171496,-9.445628,-0.00610615961174954
