Losses,Train Sharpe Ratios,Train Annualized Returns,Test Sharpe Ratios,Test Annualized Returns
0.023500103503465652,-0.02089177,0.2032005442654916,-0.15264696,
0.016123631969094276,-0.003457219,0.2221347608942963,-0.09794686,
0.027311062440276146,0.0064610126,0.24208336795563534,-0.10386803,
0.009032543748617172,0.005140783,0.2372706035196257,-0.12511139,
0.002021577674895525,-0.19061854,0.11632280747108581,-0.30228916,
0.008925954811275005,-0.04252002,0.18426935797112765,-0.17277204,
0.0029918760992586613,-0.09828615,0.14861780609102548,-0.22197627,
0.0055137816816568375,-0.067826375,0.1590778036003293,-0.18020013,
0.0008707506349310279,-0.06995629,0.16355449655877186,-0.18594816,
0.01597452722489834,-0.070916295,0.15588353092083307,-0.17464888,
0.00651582982391119,-0.038227655,0.18734860577585488,-0.17001882,
0.021243147552013397,-0.02370877,0.19931130916908124,-0.15321723,
0.004798718262463808,-0.1134601,0.14565520742992377,-0.24314074,
0.004843665286898613,-0.029431876,0.18833554709724343,-0.13004288,
0.0005589533247984946,-0.38977104,0.09149333174218333,-0.52322596,
0.0022139609791338444,-0.06990334,0.16373377501867892,-0.19529425,
0.003905142890289426,-0.19382484,0.11717268567592387,-0.31522417,
0.011025428771972656,-0.17596532,0.1182478702946892,-0.2849238,
0.014147489331662655,-0.010071705,0.21544904713769153,-0.14372715,
0.0002333011943846941,-0.38251093,0.0783715633166513,-0.47639564,-0.38217866753178
0.00040184592944569886,-0.039896578,0.18448353804564133,-0.16304988,
0.003981511574238539,-0.060366537,0.1665450669160362,-0.16791388,
0.002200800459831953,-0.12886216,0.13602008518902875,-0.24316691,
3.078639929299243e-05,-0.049841806,0.16929611060613148,-0.14350069,
0.00397877674549818,-0.033535853,0.1842617456543949,-0.1335256,
0.002583078108727932,-0.12292666,0.1382876519756826,-0.24261442,
0.009343953803181648,-0.03259207,0.18760713117707017,-0.14233243,
0.011348924599587917,-0.110586286,0.1447107490756765,-0.23456037,
0.001670149271376431,-0.22966795,0.11568999067986363,-0.36391228,
0.00568515807390213,-0.08960814,0.15675809726844858,-0.22157663,
0.0014715087600052357,-0.32391146,0.09795571706085737,-0.44991925,
0.0012686504051089287,-0.26559383,0.10567918670729193,-0.3916099,
0.000588888069614768,-1.0856562,0.039882291816244475,-1.1880232,-0.12257567767420308
