Losses,Train Sharpe Ratios,Train Annualized Returns,Test Sharpe Ratios,Test Annualized Returns
0.012059573084115982,-0.067480326,0.17016886910918738,-0.19410121,
0.0014205505140125751,-0.08005284,0.16302141525041547,-0.21454456,
0.001036778325214982,-0.07456933,0.16456827731633927,-0.20319045,
0.004423097707331181,-0.077872,0.16204055370495052,-0.20337631,
0.0003383247531019151,-0.083926976,0.1587269085177183,-0.20840299,
0.004468579776585102,-0.09178954,0.15515967050696244,-0.2167586,
0.0036838934756815434,-0.10224203,0.1508136093522634,-0.22797804,
0.000669564469717443,-0.119698465,0.14432367993005202,-0.24668027,
0.00135580834466964,-0.13701376,0.13873836184426547,-0.26547182,
0.014900267124176025,-0.15328453,0.1339343608322785,-0.28268245,
0.0003832553920801729,-0.17928922,0.1271170280427576,-0.30996382,
0.003079121233895421,-0.20946522,0.12022088600231351,-0.34123442,
0.0022999870125204325,-0.23770587,0.11462073247590565,-0.37052557,
0.0016619451344013214,-0.2560644,0.11112971386242165,-0.38873127,
0.0005511564668267965,-0.304221,0.10332367253688557,-0.4375448,
0.0036071566864848137,-0.32304162,0.10058835430007029,-0.4564561,
0.002442220225930214,-0.34329492,0.09796678423242988,-0.4774171,
0.010593414306640625,-0.37927163,0.09349616517138348,-0.5136255,
0.005974349565804005,-0.415359,0.08927209409424708,-0.5490062,-0.7220802444089196
0.00012927979696542025,-0.43827593,0.08713102539392459,-0.5731087,-0.6140364987463134
0.002457335824146867,-0.43818268,0.08705823729888462,-0.5725735,-0.6068105070639778
0.00035631973878480494,-0.4941961,0.08172544072277765,-0.628238,-0.4580808651811362
0.0010838115122169256,-0.58048123,0.07510234585649123,-0.71573013,-0.3560990289518996
0.00239389156922698,-0.65385836,0.07022879745704547,-0.7900772,-0.30397138567933246
0.00016828271327540278,-0.6472378,0.07068458945133282,-0.7830558,-0.30606977018153714
0.001990092219784856,-0.7499059,0.06484907533032835,-0.8860692,-0.2519475334094857
0.000704266713000834,-0.87987846,0.05789531874066545,-1.0147029,-0.20538037015804478
0.010703423991799355,-0.7161047,0.06665082658899246,-0.85215074,-0.26733264665106393
0.0011623002355918288,-0.8642305,0.059414891303148254,-1.0009719,-0.21215013623222356
0.004864673130214214,-0.9730136,0.05499321110567745,-1.1099056,-0.1841900164353285
0.002426532097160816,-0.90055203,0.057816335911967665,-1.0373185,-0.20197704473829525
0.0006066336645744741,-0.67901325,0.0681426473938973,-0.8116714,-0.27579338586542324
0.000922809645999223,-0.68246657,0.06738819892432035,-0.81278133,-0.2668747713717504
0.009318124502897263,-0.6081225,0.07117283002695363,-0.734988,-0.29997931098148
0.004105931613594294,-0.49052,0.0785447779385946,-0.611714,-0.3834529643836997
0.004181366413831711,-0.5429615,0.07433218353817583,-0.66439605,-0.3296937203509387
0.011011043563485146,-0.5188014,0.07511879050054548,-0.63653076,-0.335814648162424
0.001110388315282762,-0.44234604,0.07956933152658685,-0.5529826,-0.3875023276003725
0.002027340931817889,-0.53683746,0.07468301590804005,-0.65785575,-0.33340492432065894
0.0001480398786952719,-1.2070076,0.04712118102910501,-1.3430083,-0.14254357291555098
0.007514236960560083,-1.4307811,0.033328032804415875,-1.5344857,-0.09012590875061999
0.0027239222545176744,-1.202831,0.046490750210947285,-1.3363421,-0.14067276530438133
0.0004753262037411332,-1.125889,0.04097408534970337,-1.2329972,-0.12150444283484274
0.002650087233632803,-0.85421634,0.05890342326246745,-0.98965,-0.21522690083093377
0.00028322168509475887,-1.2633705,0.03843649541418892,-1.3734969,-0.10990573712533303
0.008335684426128864,-1.0418594,0.05124695125590395,-1.1750077,-0.16572486937789532
0.0010236771777272224,-1.4441786,0.032873167564771766,-1.54709,-0.08854088331281751
0.010369480587542057,-1.2286954,0.046569258746776754,-1.3654653,-0.14088934470406245
0.002816484309732914,-2.079938,0.02957597206533724,-2.2081373,-0.0735604702852275
0.0014152892399579287,-1.7982605,0.03010132092035067,-1.9122975,-0.07706051189039509
0.0009563287021592259,-1.8038759,0.03526761551103408,-1.9420786,-0.09250879264520873
0.006280330941081047,-2.5169764,0.02609898537142219,-2.6510835,-0.06254551116920914
0.0010996046476066113,-0.96398234,0.05070783947209545,-1.0792483,-0.14967931873729545
0.003910452127456665,-0.527149,0.06555407823167059,-0.6190061,-0.23165667439548632
0.004122454673051834,-0.5093737,0.07393750826996959,-0.62170166,-0.32273136413700976
0.00027849047910422087,-0.41167593,0.08384643413362691,-0.5266118,-0.4758404945619946
0.0017564643640071154,-0.33883852,0.09198047202898141,-0.4522867,
0.0002814662002492696,-0.31709307,0.09766531313248183,-0.43886423,
0.009238269180059433,-0.4134484,0.08841552647913709,-0.54502076,-0.7057940896009307
0.0004835089494008571,-0.6109804,0.07221297889607947,-0.7458017,-0.33305159519615213
0.0005230169044807553,-0.59372705,0.07306568629112209,-0.7262762,-0.3363676652894939
0.0015269971918314695,-0.5323784,0.07777567473009328,-0.66566217,-0.4033031629008149
0.000678333337418735,-0.6783325,0.06793602341416904,-0.8135985,-0.289350457162337
0.0030763328541070223,-0.69177413,0.06696804729611872,-0.8248796,-0.27333515336359016
7.662334246560931e-05,-0.63385683,0.06990156333869679,-0.7641561,-0.29778160293818423
0.00019060246995650232,-0.59138197,0.07335458617221047,-0.7245904,-0.3413726772402399
0.0009783515706658363,-1.1480354,0.04494162663371459,-1.2728654,-0.1403805783573353
0.000979249132797122,-1.9096482,0.03163576343272689,-2.0406258,-0.083484171917665
0.0007493590237572789,-2.187281,0.029425725862355145,-2.3227253,-0.07384721143834572
0.000559824809897691,-1.9129603,0.029973268015538457,-2.036288,-0.07870224362314704
0.0007912882720120251,-1.359084,0.04018189305348163,-1.4802964,-0.10960567321390668
0.0006967766094021499,-3.108517,0.018354620411452638,-3.2119188,-0.03770603283595286
0.0002578048733994365,-3.4728029,0.02082665279310758,-3.612674,-0.04541626285097766
8.625112968729809e-05,-2.109744,0.03093055820744728,-2.2477462,-0.07800415284083084
0.0014128340408205986,-2.535761,0.026284965329844923,-2.6727333,-0.06346074217662467
0.0009192718425765634,-2.891245,0.023892773804276013,-3.0258784,-0.053221218443562424
0.0009563720668666065,-2.0719144,0.031746886773757366,-2.2096856,-0.0788134849957951
0.00022735660604666919,-1.8316414,0.034542631463300166,-1.969161,-0.09081032485368168
0.0008276657317765057,-3.1450272,0.022700654071465154,-3.2865458,-0.051445167448499585
0.0004059540806338191,-1.8584286,0.03262530440695244,-1.9823976,-0.0786769533363082
0.008366186171770096,-1.8066161,0.03496077717854473,-1.9411821,-0.08912344937545813
0.0030106734484434128,-2.2729247,0.022680673970096432,-2.3787372,-0.05636074339881991
0.0023753789719194174,-2.1653416,0.030203910155626623,-2.3034837,-0.07603888361007016
0.0007873242138884962,-3.6754577,0.018207087658161702,-3.8083892,-0.04141558201797113
0.0008374869357794523,-2.7025993,0.024771975873840724,-2.838992,-0.05899756807178991
0.000962026824709028,-2.5828588,0.024143929094782246,-2.7111976,-0.05887840182525872
0.001433810219168663,-5.3256164,0.012682324819197177,-5.4575305,-0.027415144240774625
0.0005374608444981277,-2.8984191,0.019313405635076997,-3.0106294,-0.0458375931723175
0.0005229367525316775,-1.3718237,0.04229491009886255,-1.5060031,-0.1221322956306462
0.001829967717640102,-0.4483698,0.0772020460979741,-0.5572447,-0.3807176490782175
