Losses,Train Sharpe Ratios,Train Annualized Returns,Test Sharpe Ratios,Test Annualized Returns
0.006323684938251972,-0.068089366,0.16936874578003502,-0.20425615,
0.0009877168340608478,-0.11116992,0.1455727621135796,-0.24292557,
0.0016665465664118528,-0.10881803,0.1464608602058406,-0.24007355,
0.0006412340444512665,-0.05896354,0.17416217274608514,-0.19589841,
4.1043917008209974e-05,-0.1819209,0.12860547465067573,-0.32270634,
0.013895846903324127,-0.00837348,0.21653985800502729,-0.12537335,
0.0020162840373814106,-0.068793386,0.16707846219975653,-0.19952686,
0.0016823168843984604,-0.21850263,0.11777127930225562,-0.35138735,
0.00045034053619019687,-0.56533253,0.07203147988621006,-0.6883455,-0.3260518769178614
0.018686464056372643,-0.072564185,0.15739418128059635,-0.17473789,
0.0055115679278969765,-0.09813042,0.15206036177546856,-0.22938044,
0.00392832001671195,-0.34382248,0.09521807210280153,-0.4732948,
0.0011523825814947486,-0.5556882,0.07300578147779957,-0.6769858,-0.32121933678847214
0.00039963267045095563,-0.20658305,0.11959429935004318,-0.3392922,
0.0017448373837396502,-0.18293236,0.11814468555889346,-0.30034134,
0.005454568192362785,-0.11020256,0.14937798524862167,-0.24360913,
0.0011658389121294022,-0.18049836,0.12132083064596388,-0.2950402,
0.008496951311826706,-0.5433811,0.07547233142483378,-0.67048913,-0.35756494884874923
0.003040638752281666,-0.12555937,0.12805116196768007,-0.21744879,
0.000501202535815537,-0.21321332,0.11444195250645373,-0.33603272,
0.003150122705847025,-0.1429726,0.13741267263285395,-0.27601746,
0.0012211615685373545,-0.25316367,0.10502930429204027,-0.3746679,
0.0017149347113445401,-0.30530772,0.09621871531694892,-0.42401755,
0.0030843608547002077,-0.38415793,0.08277907075774493,-0.4956771,-0.573513508642737
0.0004871687269769609,-0.40745574,0.08662146069213783,-0.53623223,-0.776784884635338
0.0032830662094056606,-0.3597354,0.0835500378722338,-0.4684632,-0.6869999877448365
0.000583769113291055,-0.31786004,0.08974309193555463,-0.4261893,
0.013702437281608582,-0.19982097,0.12268448041660318,-0.3326894,
0.0023495068307965994,-0.4237563,0.072882408646741,-0.5243809,-0.40095886858405305
0.0064733377657830715,-0.7485138,0.06032512364966047,-0.8752014,-0.2396215847500568
0.002652594354003668,-0.34200376,0.09409434093069247,-0.46802825,
0.0007150211604312062,-0.2985472,0.10195055725260671,-0.42395532,
0.0004689277266152203,-0.60620475,0.07253706143841243,-0.7409857,-0.3366750774237762
0.00932373944669962,-0.57468283,0.06813569697691357,-0.6836056,-0.2605955630420924
0.004389587324112654,-0.24365981,0.11012731982251855,-0.3652914,
0.004220099188387394,-0.82895976,0.05327961933794967,-0.93497974,-0.16159028076642568
0.01041820552200079,-0.5999767,0.07144209298957205,-0.7273302,-0.3102443130579221
0.0016476098680868745,-0.28258964,0.09967173223097414,-0.39447138,
0.0032271179370582104,-0.23620243,0.10588340671679419,-0.35011306,
0.000762277515605092,-0.20553406,0.1190553245606385,-0.33307365,
0.00885243620723486,-0.6744202,0.056382188851559656,-0.76934546,-0.18283163951653025
0.0026755346916615963,-0.38956797,0.083829224568432,-0.49670517,-0.4545088297140849
0.0007484398083761334,-0.32021207,0.08992698129067889,-0.42970425,
0.0035762933548539877,-0.28822604,0.1025783669365965,-0.41322544,
0.0008688517846167088,-0.4278786,0.08704842929006706,-0.562316,-0.7025989913721601
0.008847399614751339,-0.31767213,0.09779835807796378,-0.43893516,
0.0015097595751285553,-0.92800826,0.050240348194040774,-1.0401947,-0.15435367246662768
0.01270775031298399,-0.3241238,0.09164788933681467,-0.43378615,
0.0033552467357367277,-0.50402534,0.07996233605871761,-0.6365299,-0.437998241878398
0.001852120622061193,-0.49157158,0.0768639575411647,-0.6143815,-0.4125839704352555
0.0009072748944163322,-0.5546977,0.07005227793089208,-0.66873264,-0.29890578906912946
0.00547586428001523,-1.4557357,0.034637113684445886,-1.5685866,-0.09732938274609981
0.0015754926716908813,-0.20678201,0.10895283867418293,-0.3052163,
0.003401362570002675,-0.13843709,0.1387598854733929,-0.2710661,
0.0015709922881796956,-0.14711371,0.1265009178487706,-0.26027,
0.0001353399275103584,-0.3701956,0.0938113186535301,-0.5043177,
0.002347218804061413,-0.2558974,0.09865821415517906,-0.35289845,
0.0008617190760560334,-0.13804653,0.13751606197639932,-0.269502,
0.011142631061375141,-0.24039349,0.0991621383264536,-0.3441144,
4.965408152202144e-05,-0.37003073,0.08806971816940878,-0.4905325,
0.000966794032137841,-0.3226002,0.10087172987114301,-0.45704383,
0.0026953977067023516,-0.1902507,0.12343811363609158,-0.32300442,
0.0008103552972897887,-0.59757096,0.06316140546659166,-0.7077604,-0.27241901918242606
0.0019112892914563417,-0.47586787,0.08293771256069404,-0.6105935,-0.5093374489130534
0.00014107122842688113,-0.5205485,0.0668576579858664,-0.6146019,-0.24296908803614725
7.355656998697668e-05,-0.23168606,0.10968082139921931,-0.35423088,
0.0004723847087007016,-0.4667575,0.07677192874155425,-0.57864547,-0.371531580317188
0.0020119936671108007,-0.21793804,0.11313121748822419,-0.3405132,
0.0011620086152106524,-0.48507118,0.07311646253589776,-0.58831656,-0.3033668675286846
0.0012118909507989883,-0.3079731,0.08963183974495315,-0.41524062,
0.0012567759258672595,-0.34759104,0.09482528742948482,-0.47513023,
0.001729202806018293,-0.29224426,0.09393560835149906,-0.4012762,
0.0005702825146727264,-0.3669279,0.0941377908628771,-0.50038344,
0.00024021016724873334,-0.24059087,0.10150563433379878,-0.3490789,
0.001162500586360693,-2.0704691,0.026125138093952893,-2.1740642,-0.058205713585299135
0.0003590659471228719,-0.37861952,0.0839540928714797,-0.49114698,-0.6080846877224069
0.0007768420036882162,-0.6570786,0.06564039673710265,-0.7837381,-0.2827914353632768
0.000382529862690717,-0.37233305,0.07886381918509477,-0.47414657,-0.523530685622905
0.0009730055462568998,-0.6072777,0.061307994488363216,-0.71213335,-0.24714341137568208
0.0004995634080842137,-0.6327532,0.07063638907411951,-0.76386386,-0.2983133752651612
0.007513417862355709,-0.5176457,0.07555316873286233,-0.6446865,-0.40516583513539517
0.004020290914922953,-0.4216571,0.08493207749835174,-0.55085653,-0.6777365862726074
0.0026403891388326883,-0.684303,0.06746030349176846,-0.81836784,-0.2812559045431827
0.0007094454485923052,-0.88083637,0.05587602930077984,-1.0096453,-0.19570061493935087
0.0011920875404030085,-0.6253876,0.0703788658018254,-0.7591566,-0.3223193459788396
0.0011103585129603744,-0.6385387,0.06842074211297922,-0.7704594,-0.3105328659362674
0.0021410714834928513,-0.58290476,0.06291040412766202,-0.6878407,-0.2609334612404748
0.0008056436199694872,-0.6857096,0.059404605386742304,-0.799824,-0.23707332312333296
0.0003030134248547256,-0.35281393,0.09451429107120801,-0.48568478,
