Losses,Train Sharpe Ratios,Train Annualized Returns,Test Sharpe Ratios,Test Annualized Returns
0.030245784670114517,-0.013607391,0.21041061811118777,-0.14536609,
9.024473190307617,0.03680863,0.4789733647565022,-0.06756018,
9.477272987365723,0.037359312,0.48243735414799294,-0.07455434,
0.014414660632610321,-0.009866775,0.21482009826983117,-0.1345095,
0.005571494344621897,-0.06031007,,-0.10055116,
0.009496288374066353,-0.025405332,0.19874460496635749,-0.15662307,
0.0010525145335122943,-0.026709773,0.19748525105748183,-0.15760642,
0.0034163701348006725,-0.028446946,0.1958854927677396,-0.15921147,
0.0019504691008478403,-0.030402957,0.19416616128565445,-0.1612406,
0.008014939725399017,-0.03270888,0.19221108755945804,-0.16369067,
0.005418736487627029,-0.035217557,0.1901438469672394,-0.16628134,
0.010247953236103058,-0.037984915,0.18794432001924521,-0.16913801,
0.008116734214127064,-0.040880278,0.1857415860558016,-0.17220053,
0.00485189538449049,-0.044292573,0.1832504769940293,-0.17580877,
0.0065492601133883,-0.04791962,0.18068763714980407,-0.17949097,
0.001461501931771636,-0.051677205,0.17818381766517177,-0.1834939,
0.010364176705479622,-0.05540921,0.17581074061965252,-0.18750294,
0.020091162994503975,-0.059774175,0.1731291677638751,-0.19204284,
0.0009313786868005991,-0.06487451,0.170137245920289,-0.19728278,
0.002252800390124321,-0.06921712,0.1677449034177374,-0.2019148,
0.0018732458120211959,-0.07452755,0.16493627448318837,-0.20748588,
0.0005070350598543882,-0.080676615,0.16181741828161145,-0.21374695,
0.0036361783277243376,-0.08656728,0.15899038392308906,-0.21976714,
0.0066994125954806805,-0.0922128,0.15642023954128215,-0.22558747,
0.0005221586325205863,-0.09943226,0.1532926260544174,-0.23298846,
0.004364411346614361,-0.107070014,0.15015338809822643,-0.24071778,
0.0017987575847655535,-0.11313893,0.1477872385917307,-0.24690345,
0.0087260901927948,-0.122031376,0.14448724173788707,-0.25595564,
0.0020309272222220898,-0.13076732,0.14142741241980916,-0.26473778,
0.006092080846428871,-0.14003277,0.13835941585267775,-0.27405226,
0.005404367111623287,-0.14898597,0.13552656441114697,-0.28302455,
0.0021566227078437805,-0.16158499,0.13174336648792817,-0.29553202,
0.002535085193812847,-0.17467824,0.12809775359725606,-0.30851766,
0.008144743740558624,-0.18861343,0.12439843500819925,-0.32215574,
0.00182580784894526,-0.20502868,0.12023961067500921,-0.33794862,
0.007451927289366722,-0.22104527,0.1165480424560228,-0.35352302,
0.008517135865986347,-0.24094647,0.11217812204851607,-0.3725787,
0.00016549021529499441,-0.2663039,0.10694084350067135,-0.3965035,
0.002618685131892562,-0.275416,0.1048520020425534,-0.4043063,
