Losses,Train Accuracy,Test Accuracy
0.6944555,0.4444444444444444,0.36363636363636365
1.3591795,0.5555555555555556,0.6363636363636364
1.4860799,0.4888888888888889,0.5909090909090909
0.7992592,0.4444444444444444,0.36363636363636365
0.69607764,0.4888888888888889,0.5909090909090909
