Losses,Train Accuracy,Test Accuracy
0.69400597,0.5052631578947369,0.5909090909090909
0.90895486,0.49473684210526314,0.4090909090909091
3.9963663,0.49473684210526314,0.4090909090909091
0.71485704,0.49473684210526314,0.4090909090909091
0.7066745,0.49473684210526314,0.4090909090909091
