Losses,Train Accuracy,Test Accuracy
0.6935952,0.5139240506329114,0.6363636363636364
0.7002293,0.5050632911392405,0.4090909090909091
0.70003027,0.5139240506329114,0.6363636363636364
0.6966344,0.49493670886075947,0.5909090909090909
0.69539124,0.5139240506329114,0.6363636363636364
