Losses,Train Accuracy,Test Accuracy
0.69453347,0.44743589743589746,0.36363636363636365
0.72023225,0.5525641025641026,0.6363636363636364
0.72702026,0.4987179487179487,0.4090909090909091
0.69925946,0.5012820512820513,0.5909090909090909
0.698828,0.5012820512820513,0.5909090909090909
